[04-15 08:35:08][   INFO]: no Detection element in vid 65931
[04-15 08:35:08][   INFO]: no Detection element in vid 65934
[04-15 08:35:08][   INFO]: no Detection element in vid 65936
[04-15 08:35:08][   INFO]: no Detection element in vid 66208
[04-15 08:35:08][   INFO]: no Detection element in vid 66599
[04-15 08:35:08][   INFO]: no Detection element in vid 66609
[04-15 08:35:08][   INFO]: no Detection element in vid 66912
[04-15 08:35:08][   INFO]: no Detection element in vid 66913
[04-15 08:35:08][   INFO]: no Detection element in vid 67266
[04-15 08:35:08][   INFO]: no Detection element in vid 67868
[04-15 08:35:08][   INFO]: no Detection element in vid 68162
[04-15 08:35:08][   INFO]: no Detection element in vid 68172
[04-15 08:35:08][   INFO]: no Detection element in vid 68760
[04-15 08:35:08][   INFO]: no Detection element in vid 68775
[04-15 08:35:08][   INFO]: no Detection element in vid 68776
[04-15 08:35:08][   INFO]: no Detection element in vid 68779
[04-15 08:35:08][   INFO]: no Detection element in vid 69160
[04-15 08:35:08][   INFO]: no Detection element in vid 69224
[04-15 08:35:08][   INFO]: no Detection element in vid 69278
[04-15 08:35:08][   INFO]: no Detection element in vid 69279
[04-15 08:35:08][   INFO]: no Detection element in vid 69280
[04-15 08:35:08][   INFO]: no Detection element in vid 69586
[04-15 08:35:08][   INFO]: no Detection element in vid 69882
[04-15 08:35:08][   INFO]: no Detection element in vid 71846
[04-15 08:35:08][   INFO]: no Detection element in vid 72018
[04-15 08:35:08][   INFO]: no Detection element in vid 72294
[04-15 08:35:08][   INFO]: no Detection element in vid 72324
[04-15 08:35:08][   INFO]: no Detection element in vid 72332
[04-15 08:35:08][   INFO]: no Detection element in vid 72350
[04-15 08:35:08][   INFO]: no Detection element in vid 72589
[04-15 08:35:08][   INFO]: no Detection element in vid 72981
[04-15 08:35:08][   INFO]: no Detection element in vid 73015
[04-15 08:35:08][   INFO]: no Detection element in vid 73022
[04-15 08:35:08][   INFO]: no Detection element in vid 73033
[04-15 08:35:08][   INFO]: no Detection element in vid 73035
[04-15 08:35:08][   INFO]: no Detection element in vid 73036
[04-15 08:35:08][   INFO]: no Detection element in vid 73037
[04-15 08:35:08][   INFO]: no Detection element in vid 73188
[04-15 08:35:08][   INFO]: no Detection element in vid 73194
[04-15 08:35:08][   INFO]: no Detection element in vid 73197
[04-15 08:35:08][   INFO]: no Detection element in vid 73235
[04-15 08:35:08][   INFO]: no Detection element in vid 73397
[04-15 08:35:08][   INFO]: no Detection element in vid 73743
[04-15 08:35:08][   INFO]: no Detection element in vid 73748
[04-15 08:35:08][   INFO]: no Detection element in vid 74072
[04-15 08:35:08][   INFO]: no Detection element in vid 74096
[04-15 08:35:08][   INFO]: no Detection element in vid 74097
[04-15 08:35:08][   INFO]: no Detection element in vid 74130
[04-15 08:35:08][   INFO]: no Detection element in vid 74134
[04-15 08:35:08][   INFO]: no Detection element in vid 74136
[04-15 08:35:08][   INFO]: no Detection element in vid 74143
[04-15 08:35:08][   INFO]: no Detection element in vid 74160
[04-15 08:35:08][   INFO]: no Detection element in vid 74178
[04-15 08:35:08][   INFO]: no Detection element in vid 74345
[04-15 08:35:08][   INFO]: no Detection element in vid 74376
[04-15 08:35:08][   INFO]: no Detection element in vid 74382
[04-15 08:35:08][   INFO]: no Detection element in vid 74383
[04-15 08:35:08][   INFO]: no Detection element in vid 74385
[04-15 08:35:08][   INFO]: no Detection element in vid 74596
[04-15 08:35:08][   INFO]: no Detection element in vid 74603
[04-15 08:35:08][   INFO]: no Detection element in vid 74604
[04-15 08:35:08][   INFO]: no Detection element in vid 74605
[04-15 08:35:08][   INFO]: no Detection element in vid 74606
[04-15 08:35:08][   INFO]: no Detection element in vid 74778
[04-15 08:35:08][   INFO]: no Detection element in vid 74779
[04-15 08:35:08][   INFO]: no Detection element in vid 74783
[04-15 08:35:09][   INFO]: no Detection element in vid 74784
[04-15 08:35:09][   INFO]: no Detection element in vid 74785
[04-15 08:35:09][   INFO]: no Detection element in vid 74786
[04-15 08:35:09][   INFO]: no Detection element in vid 74787
[04-15 08:35:09][   INFO]: no Detection element in vid 74788
[04-15 08:35:09][   INFO]: no Detection element in vid 74960
[04-15 08:35:09][   INFO]: no Detection element in vid 74962
[04-15 08:35:09][   INFO]: no Detection element in vid 75023
[04-15 08:35:09][   INFO]: no Detection element in vid 75359
[04-15 08:35:09][   INFO]: no Detection element in vid 75603
[04-15 08:35:09][   INFO]: no Detection element in vid 75644
[04-15 08:35:09][   INFO]: no Detection element in vid 75645
[04-15 08:35:09][   INFO]: no Detection element in vid 75646
[04-15 08:35:09][   INFO]: no Detection element in vid 75649
[04-15 08:35:09][   INFO]: no Detection element in vid 75652
[04-15 08:35:09][   INFO]: no Detection element in vid 75653
[04-15 08:35:09][   INFO]: no Detection element in vid 75654
[04-15 08:35:09][   INFO]: no Detection element in vid 75655
[04-15 08:35:09][   INFO]: no Detection element in vid 75797
[04-15 08:35:09][   INFO]: no Detection element in vid 75798
[04-15 08:35:09][   INFO]: no Detection element in vid 75875
[04-15 08:35:09][   INFO]: no Detection element in vid 75885
[04-15 08:35:09][   INFO]: no Detection element in vid 75886
[04-15 08:35:09][   INFO]: no Detection element in vid 75887
[04-15 08:35:09][   INFO]: no Detection element in vid 75909
[04-15 08:35:09][   INFO]: no Detection element in vid 75911
[04-15 08:35:09][   INFO]: no Detection element in vid 76123
[04-15 08:35:09][   INFO]: no Detection element in vid 76129
[04-15 08:35:09][   INFO]: no Detection element in vid 76135
[04-15 08:35:09][   INFO]: no Detection element in vid 76139
[04-15 08:35:09][   INFO]: no Detection element in vid 76142
[04-15 08:35:09][   INFO]: no Detection element in vid 76143
[04-15 08:35:09][   INFO]: no Detection element in vid 76146
[04-15 08:35:09][   INFO]: no Detection element in vid 76147
[04-15 08:35:09][   INFO]: no Detection element in vid 76488
[04-15 08:35:09][   INFO]: no Detection element in vid 76489
[04-15 08:35:09][   INFO]: no Detection element in vid 76491
[04-15 08:35:09][   INFO]: no Detection element in vid 76499
[04-15 08:35:09][   INFO]: no Detection element in vid 76501
[04-15 08:35:09][   INFO]: no Detection element in vid 76810
[04-15 08:35:09][   INFO]: no Detection element in vid 76812
[04-15 08:35:09][   INFO]: no Detection element in vid 76828
[04-15 08:35:09][   INFO]: @phase:0, 0 of 0
[04-15 08:35:09][   INFO]: no Detection element in vid 77536
[04-15 08:35:09][   INFO]: no Detection element in vid 77540
[04-15 08:35:10][   INFO]: no Detection element in vid 77565
[04-15 08:35:10][   INFO]: no Detection element in vid 77566
[04-15 08:35:10][   INFO]: no Detection element in vid 77569
[04-15 08:35:10][   INFO]: no Detection element in vid 77570
[04-15 08:35:10][   INFO]: no Detection element in vid 77573
[04-15 08:35:10][   INFO]: no Detection element in vid 77754
[04-15 08:35:10][   INFO]: no Detection element in vid 77932
[04-15 08:35:10][   INFO]: no Detection element in vid 77938
[04-15 08:35:10][   INFO]: no Detection element in vid 77956
[04-15 08:35:10][   INFO]: no Detection element in vid 78263
[04-15 08:35:10][   INFO]: no Detection element in vid 78280
[04-15 08:35:10][   INFO]: no Detection element in vid 78281
[04-15 08:35:10][   INFO]: no Detection element in vid 78282
[04-15 08:35:10][   INFO]: no Detection element in vid 78283
[04-15 08:35:10][   INFO]: no Detection element in vid 78284
[04-15 08:35:10][   INFO]: no Detection element in vid 78285
[04-15 08:35:10][   INFO]: no Detection element in vid 78291
[04-15 08:35:10][   INFO]: no Detection element in vid 78308
[04-15 08:35:10][   INFO]: no Detection element in vid 78314
[04-15 08:35:10][   INFO]: no Detection element in vid 78315
[04-15 08:35:10][   INFO]: no Detection element in vid 78317
[04-15 08:35:10][   INFO]: no Detection element in vid 78318
[04-15 08:35:10][   INFO]: no Detection element in vid 78613
[04-15 08:35:10][   INFO]: no Detection element in vid 78634
[04-15 08:35:10][   INFO]: no Detection element in vid 79421
[04-15 08:35:11][   INFO]: no Detection element in vid 79815
[04-15 08:35:11][   INFO]: no Detection element in vid 79817
[04-15 08:35:11][   INFO]: no Detection element in vid 79818
[04-15 08:35:11][   INFO]: no Detection element in vid 79819
[04-15 08:35:11][   INFO]: no Detection element in vid 79820
[04-15 08:35:11][   INFO]: no Detection element in vid 80220
[04-15 08:35:11][   INFO]: no Detection element in vid 80225
[04-15 08:35:11][   INFO]: no Detection element in vid 80282
[04-15 08:35:11][   INFO]: no Detection element in vid 80351
[04-15 08:35:11][   INFO]: no Detection element in vid 80743
[04-15 08:35:11][   INFO]: no Detection element in vid 80744
[04-15 08:35:11][   INFO]: no Detection element in vid 80795
[04-15 08:35:11][   INFO]: no Detection element in vid 80796
[04-15 08:35:11][   INFO]: no Detection element in vid 80801
[04-15 08:35:11][   INFO]: no Detection element in vid 80805
[04-15 08:35:11][   INFO]: no Detection element in vid 81100
[04-15 08:35:11][   INFO]: no Detection element in vid 81110
[04-15 08:35:11][   INFO]: no Detection element in vid 81111
[04-15 08:35:11][   INFO]: no Detection element in vid 81143
[04-15 08:35:11][   INFO]: no Detection element in vid 81530
[04-15 08:35:11][   INFO]: no Detection element in vid 81533
[04-15 08:35:11][   INFO]: no Detection element in vid 81580
[04-15 08:35:11][   INFO]: no Detection element in vid 81627
[04-15 08:35:11][   INFO]: no Detection element in vid 82312
[04-15 08:35:11][   INFO]: no Detection element in vid 82313
[04-15 08:35:11][   INFO]: no Detection element in vid 82314
[04-15 08:35:11][   INFO]: no Detection element in vid 82315
[04-15 08:35:11][   INFO]: no Detection element in vid 82318
[04-15 08:35:11][   INFO]: no Detection element in vid 82647
[04-15 08:35:11][   INFO]: no Detection element in vid 82684
[04-15 08:35:11][   INFO]: no Detection element in vid 83485
[04-15 08:35:11][   INFO]: no Detection element in vid 83547
[04-15 08:35:11][   INFO]: no Detection element in vid 83553
[04-15 08:35:11][   INFO]: no Detection element in vid 83555
[04-15 08:35:11][   INFO]: no Detection element in vid 83561
[04-15 08:35:11][   INFO]: no Detection element in vid 83572
[04-15 08:35:11][   INFO]: no Detection element in vid 83602
[04-15 08:35:12][   INFO]: no Detection element in vid 84000
[04-15 08:35:12][   INFO]: no Detection element in vid 84219
[04-15 08:35:12][   INFO]: no Detection element in vid 84220
[04-15 08:35:12][   INFO]: no Detection element in vid 84221
[04-15 08:35:12][   INFO]: no Detection element in vid 84259
[04-15 08:35:12][   INFO]: no Detection element in vid 84581
[04-15 08:35:12][   INFO]: no Detection element in vid 84586
[04-15 08:35:12][   INFO]: no Detection element in vid 84588
[04-15 08:35:12][   INFO]: no Detection element in vid 84631
[04-15 08:35:12][   INFO]: no Detection element in vid 85279
[04-15 08:35:12][   INFO]: no Detection element in vid 85334
[04-15 08:35:12][   INFO]: no Detection element in vid 85528
[04-15 08:35:12][   INFO]: no Detection element in vid 85579
[04-15 08:35:12][   INFO]: no Detection element in vid 85582
[04-15 08:35:12][   INFO]: no Detection element in vid 85992
[04-15 08:35:12][   INFO]: no Detection element in vid 85993
[04-15 08:35:12][   INFO]: no Detection element in vid 85994
[04-15 08:35:12][   INFO]: no Detection element in vid 85999
[04-15 08:35:12][   INFO]: no Detection element in vid 86011
[04-15 08:35:12][   INFO]: no Detection element in vid 86588
[04-15 08:35:12][   INFO]: no Detection element in vid 86595
[04-15 08:35:12][   INFO]: no Detection element in vid 86660
[04-15 08:35:12][   INFO]: no Detection element in vid 86667
[04-15 08:35:12][   INFO]: no Detection element in vid 86953
[04-15 08:35:12][   INFO]: no Detection element in vid 86959
[04-15 08:35:12][   INFO]: no Detection element in vid 87000
[04-15 08:35:12][   INFO]: no Detection element in vid 87262
[04-15 08:35:12][   INFO]: no Detection element in vid 87263
[04-15 08:35:12][   INFO]: no Detection element in vid 87400
[04-15 08:35:12][   INFO]: no Detection element in vid 87991
[04-15 08:35:13][   INFO]: no Detection element in vid 88014
[04-15 08:35:13][   INFO]: no Detection element in vid 88569
[04-15 08:35:13][   INFO]: no Detection element in vid 88570
[04-15 08:35:13][   INFO]: no Detection element in vid 89103
[04-15 08:35:13][   INFO]: no Detection element in vid 89852
[04-15 08:35:13][   INFO]: no Detection element in vid 91061
[04-15 08:35:13][   INFO]: no Detection element in vid 91069
[04-15 08:35:13][   INFO]: no Detection element in vid 92283
[04-15 08:35:13][   INFO]: no Detection element in vid 92366
[04-15 08:35:13][   INFO]: no Detection element in vid 92368
[04-15 08:35:13][   INFO]: no Detection element in vid 92369
[04-15 08:35:13][   INFO]: no Detection element in vid 92374
[04-15 08:35:16][   INFO]: @phase:0, 0 of 0
[04-15 08:35:19][   INFO]: Collecting installed app information...
[04-15 08:35:20][   INFO]: app list size=35 after enum SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall
, root:0x80000002
processor architecture=9
[04-15 08:35:20][   INFO]: app list size=62 after enum SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall
, root:0x80000002
[04-15 08:35:20][   INFO]: Start to init comp map
[04-15 08:35:22][   INFO]: init comp map, size: 21
[04-15 08:35:22][   INFO]: reg installed app list size:62
[04-15 08:35:22][   INFO]: prodCode:AddressBook, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:Connection Manager, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:DirectDrawEx, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:DXM_Runtime, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:Fontcore, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IE40, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IE4Data, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IE5BAKEX, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IEData, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:MobileOptionPack, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:MPlayer2, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:mstsc-4b0a31aa-df6a-4307-9b47-d5cc50009643, name:, vender:Microsoft Corporation, version:, instLocation:C:\Windows\System32\, uninstallStr:"C:\Windows\System32\mstsc.exe" /uninstall
[04-15 08:35:22][   INFO]: prodCode:O365BusinessRetail - en-us, name:Microsoft 365 Apps for business - en-us, vender:Microsoft Corporation, version:16.0.19822.20150, instLocation:C:\Program Files\Microsoft Office, uninstallStr:"C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe" scenario=install scenariosubtype=ARP sourcetype=None productstoremove=O365BusinessRetail.16_en-us_x-none culture=en-us version.16=16.0
[04-15 08:35:22][   INFO]: prodCode:SchedulingAgent, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:WIC, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:{1035D2D9-C210-4022-81D4-747CAFF9F1CA}, name:Dell Core Services, vender:Dell, Inc., version:1.12.12.0, instLocation:C:\Program Files\Dell\, uninstallStr:MsiExec.exe /I{1035D2D9-C210-4022-81D4-747CAFF9F1CA}
[04-15 08:35:22][   INFO]: prodCode:{13DA9C7C-EBFB-40D0-94A1-55B42883DF21}, name:64 Bit HP CIO Components Installer, vender:HP Inc., version:21.2.1, instLocation:, uninstallStr:MsiExec.exe /I{13DA9C7C-EBFB-40D0-94A1-55B42883DF21}
[04-15 08:35:22][   INFO]: prodCode:{2D690786-1257-44F3-AB75-7F55B62B42E9}, name:Microsoft .NET Host - 8.0.26 (x64), vender:Microsoft Corporation, version:64.104.50421, instLocation:, uninstallStr:MsiExec.exe /X{2D690786-1257-44F3-AB75-7F55B62B42E9}
[04-15 08:35:22][   INFO]: prodCode:{3503361B-D25D-4193-B892-B288DC9F9155}, name:Microsoft Device Inventory Agent, vender:Microsoft Corporation, version:26.3.23.2000, instLocation:, uninstallStr:MsiExec.exe /I{3503361B-D25D-4193-B892-B288DC9F9155}
[04-15 08:35:22][   INFO]: prodCode:{43B0D101-A022-48F4-9D04-BA404CEB1D53}, name:Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.44.35211, vender:Microsoft Corporation, version:14.44.35211, instLocation:, uninstallStr:MsiExec.exe /I{43B0D101-A022-48F4-9D04-BA404CEB1D53}
[04-15 08:35:22][   INFO]: prodCode:{4A8138D3-88D3-4FB5-8DDE-ED3802B50B25}, name:Classroom, vender:Securly, version:1.3.10.26, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:{680112DE-B092-11F0-AF2A-F6EE749A208B}, name:PaperCut MF Client, vender:PaperCut Software International Pty Ltd, version:25.0.5, instLocation:, uninstallStr:MsiExec.exe /I{680112DE-B092-11F0-AF2A-F6EE749A208B}
[04-15 08:35:22][   INFO]: prodCode:{6939CB9C-515D-372C-AF4A-BA8D6A40CC4B}, name:Google Chrome, vender:Google LLC, version:146.0.7680.178, instLocation:, uninstallStr:MsiExec.exe /X{6939CB9C-515D-372C-AF4A-BA8D6A40CC4B}
[04-15 08:35:22][   INFO]: prodCode:{6B74BAA3-9F20-4F6E-84D2-1230945E503B}, name:FortiClient, vender:Fortinet Technologies Inc, version:7.4.5.1949, instLocation:C:\Program Files\Fortinet\FortiClient\, uninstallStr:MsiExec.exe /I{6B74BAA3-9F20-4F6E-84D2-1230945E503B}
[04-15 08:35:22][   INFO]: prodCode:{86AB2CC9-08BD-4643-B0F9-F82D006D72FF}, name:Microsoft Visual C++ 2022 X64 Additional Runtime - 14.44.35211, vender:Microsoft Corporation, version:14.44.35211, instLocation:, uninstallStr:MsiExec.exe /I{86AB2CC9-08BD-4643-B0F9-F82D006D72FF}
[04-15 08:35:22][   INFO]: prodCode:{90160000-008C-0000-1000-0000000FF1CE}, name:Office 16 Click-to-Run Extensibility Component, vender:Microsoft Corporation, version:16.0.19822.20104, instLocation:, uninstallStr:MsiExec.exe /X{90160000-008C-0000-1000-0000000FF1CE}
[04-15 08:35:22][   INFO]: prodCode:{987AABAD-F544-404E-86C6-215EAFBEB7C0}, name:Configuration Manager Client, vender:Microsoft Corporation, version:5.00.9132.1000, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:{BC979F77-77D3-4599-ADFF-12D432BFF8C5}, name:Microsoft Windows Desktop Runtime - 8.0.26 (x64), vender:Microsoft Corporation, version:64.104.50433, instLocation:, uninstallStr:MsiExec.exe /X{BC979F77-77D3-4599-ADFF-12D432BFF8C5}
[04-15 08:35:22][   INFO]: prodCode:{C971FC9E-5291-4C07-8E2F-96BDCBF217E2}, name:Microsoft .NET Host FX Resolver - 8.0.26 (x64), vender:Microsoft Corporation, version:64.104.50421, instLocation:, uninstallStr:MsiExec.exe /X{C971FC9E-5291-4C07-8E2F-96BDCBF217E2}
[04-15 08:35:22][   INFO]: prodCode:{CAF40469-57FC-4A0A-BBC3-7CBACDD49D15}, name:Microsoft Policy Platform, vender:Microsoft Corporation, version:68.1.9099.1053, instLocation:, uninstallStr:MsiExec.exe /X{CAF40469-57FC-4A0A-BBC3-7CBACDD49D15}
[04-15 08:35:22][   INFO]: prodCode:{D303EB7E-BAFD-4A65-A520-AA388FA0BF9A}, name:Microsoft .NET Runtime - 8.0.26 (x64), vender:Microsoft Corporation, version:64.104.50421, instLocation:, uninstallStr:MsiExec.exe /X{D303EB7E-BAFD-4A65-A520-AA388FA0BF9A}
[04-15 08:35:22][   INFO]: prodCode:{E9B16580-E17E-457C-A15A-F804413675A9}, name:CKCloud, vender:ContentKeeper Technologies, version:9.07.01, instLocation:C:\Program Files\CKMobile\, uninstallStr:MsiExec.exe /X{E9B16580-E17E-457C-A15A-F804413675A9}
[04-15 08:35:22][   INFO]: prodCode:{F2F6A09E-8BE3-484E-BA48-888AFEC5F20A}, name:Microsoft Monitoring Agent, vender:Microsoft Corporation, version:10.20.18064.0, instLocation:, uninstallStr:MsiExec.exe /I{F2F6A09E-8BE3-484E-BA48-888AFEC5F20A}
[04-15 08:35:22][   INFO]: prodCode:{F7AED46E-650C-427A-BB93-1FFD01BB4957}, name:PaperCut Print Deploy Client, vender:PaperCut Software International Pty Ltd, version:1.9.1933, instLocation:, uninstallStr:MsiExec.exe /I{F7AED46E-650C-427A-BB93-1FFD01BB4957}
[04-15 08:35:22][   INFO]: prodCode:{F935D27B-388F-4406-A08E-2CA7C81B2C10}, name:NWEA State Solutions Secure Browser, vender:NWEA, version:4.7.0, instLocation:, uninstallStr:MsiExec.exe /I{F935D27B-388F-4406-A08E-2CA7C81B2C10}
[04-15 08:35:22][   INFO]: prodCode:AddressBook, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:Connection Manager, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:DirectDrawEx, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:DXM_Runtime, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:Fontcore, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IE40, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IE4Data, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IE5BAKEX, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:IEData, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:Microsoft Edge, name:Microsoft Edge, vender:Microsoft Corporation, version:147.0.3912.60, instLocation:C:\Program Files (x86)\Microsoft\Edge\Application, uninstallStr:"C:\Program Files (x86)\Microsoft\Edge\Application\147.0.3912.60\Installer\setup.exe" --uninstall --msedge --channel=stable --system-level --verbose-logging
[04-15 08:35:22][   INFO]: prodCode:Microsoft Edge Update, name:, vender:, version:1.3.229.3, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:Microsoft EdgeWebView, name:Microsoft Edge WebView2 Runtime, vender:Microsoft Corporation, version:147.0.3912.60, instLocation:C:\Program Files (x86)\Microsoft\EdgeWebView\Application, uninstallStr:"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.60\Installer\setup.exe" --uninstall --msedgewebview --system-level --verbose-logging
[04-15 08:35:22][   INFO]: prodCode:MobileOptionPack, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:MPlayer2, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:SchedulingAgent, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:WIC, name:, vender:, version:, instLocation:, uninstallStr:
[04-15 08:35:22][   INFO]: prodCode:{011F1A5C-BC85-49E6-B7EE-A9CFF8880ACB}, name:Dell Command | Update, vender:Dell Inc., version:5.6.0, instLocation:C:\Program Files (x86)\Dell\CommandUpdate\, uninstallStr:MsiExec.exe /X{011F1A5C-BC85-49E6-B7EE-A9CFF8880ACB}
[04-15 08:35:22][   INFO]: prodCode:{0b5169e3-39da-4313-808e-1f9c0407f3bf}, name:Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.44.35211, vender:Microsoft Corporation, version:14.44.35211.0, instLocation:, uninstallStr:"C:\ProgramData\Package Cache\{0b5169e3-39da-4313-808e-1f9c0407f3bf}\VC_redist.x86.exe"  /uninstall
[04-15 08:35:22][   INFO]: prodCode:{30660FD5-D7DB-4A20-872D-382274CA0E44}, name:Microsoft Intune Management Extension, vender:Microsoft Corporation, version:1.101.109.0, instLocation:, uninstallStr:MsiExec.exe /I{30660FD5-D7DB-4A20-872D-382274CA0E44}
[04-15 08:35:22][   INFO]: prodCode:{3A352BB2-39BB-426D-BA07-78B300C9C514}, name:Duo Desktop, vender:Duo Security, version:7.16.0.0, instLocation:, uninstallStr:MsiExec.exe /I{3A352BB2-39BB-426D-BA07-78B300C9C514}
[04-15 08:35:22][   INFO]: prodCode:{922480B5-CAEB-4B1B-AAA4-9716EFDCE26B}, name:Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.44.35211, vender:Microsoft Corporation, version:14.44.35211, instLocation:, uninstallStr:MsiExec.exe /I{922480B5-CAEB-4B1B-AAA4-9716EFDCE26B}
[04-15 08:35:22][   INFO]: prodCode:{C18FB403-1E88-43C8-AD8A-CED50F23DE8B}, name:Microsoft Visual C++ 2022 X86 Additional Runtime - 14.44.35211, vender:Microsoft Corporation, version:14.44.35211, instLocation:, uninstallStr:MsiExec.exe /I{C18FB403-1E88-43C8-AD8A-CED50F23DE8B}
[04-15 08:35:22][   INFO]: prodCode:{C5B0EAA0-3183-4FDE-9891-52F80C286C62}, name:Recast Agent, vender:Recast Software, Inc., version:5.11.2601.1504, instLocation:, uninstallStr:MsiExec.exe /X{C5B0EAA0-3183-4FDE-9891-52F80C286C62}
[04-15 08:35:22][   INFO]: prodCode:{C9A6A3E6-1AAE-49ED-A609-8B646B2ADB00}, name:Respondus LockDown Browser Lab OEM, vender:Respondus, version:2.13.08, instLocation:C:\Program Files (x86)\Respondus\LockDown Browser Lab OEM\, uninstallStr:MsiExec.exe /X{C9A6A3E6-1AAE-49ED-A609-8B646B2ADB00}
[04-15 08:35:22][   INFO]: prodCode:{ccb8cf0e-e9c7-4fea-add7-d5cdde656e5b}, name:Microsoft Windows Desktop Runtime - 8.0.26 (x64), vender:Microsoft Corporation, version:8.0.26.35920, instLocation:, uninstallStr:"C:\ProgramData\Package Cache\{ccb8cf0e-e9c7-4fea-add7-d5cdde656e5b}\windowsdesktop-runtime-8.0.26-win-x64.exe"  /uninstall
[04-15 08:35:22][   INFO]: prodCode:{d8bbe9f9-7c5b-42c6-b715-9ee898a2e515}, name:Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.44.35211, vender:Microsoft Corporation, version:14.44.35211.0, instLocation:, uninstallStr:"C:\ProgramData\Package Cache\{d8bbe9f9-7c5b-42c6-b715-9ee898a2e515}\VC_redist.x64.exe"  /uninstall
[04-15 08:35:22][   INFO]: prodCode:{FF694045-5446-402F-8128-1462E26A7E6E}, name:NWEA Secure Testing Browser, vender:NWEA, version:5.4.442.0, instLocation:C:\Program Files (x86)\NWEA\NWEA Secure Testing Browser\, uninstallStr:MsiExec.exe /I{FF694045-5446-402F-8128-1462E26A7E6E}
get installedapp file list, C:\Program Files (x86)
[04-15 08:35:22][   INFO]: root=C:\Program Files (x86), namepattern=*
[04-15 08:35:23][   INFO]: @phase:0, 0 of 0
[04-15 08:35:29][   INFO]: @phase:0, 0 of 0
[04-15 08:35:36][   INFO]: @phase:0, 0 of 0
get installedapp file list, C:\WINDOWS\system32\config\systemprofile\AppData\Local
[04-15 08:35:41][   INFO]: root=C:\WINDOWS\system32\config\systemprofile\AppData\Local, namepattern=*
[04-15 08:35:43][   INFO]: @phase:0, 0 of 0
get installedapp file list, C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
[04-15 08:35:43][   INFO]: root=C:\WINDOWS\system32\config\systemprofile\AppData\Roaming, namepattern=*
processor architecture=9
get installedapp file list, TInstalledAppFinder::GetInstalledAppFileList
[04-15 08:35:43][   INFO]: root=C:\Program Files, namepattern=*
[04-15 08:35:49][   INFO]: @phase:0, 0 of 0
[04-15 08:35:56][   INFO]: @phase:0, 0 of 0
[04-15 08:36:03][   INFO]: @phase:0, 0 of 0
[04-15 08:36:10][   INFO]: @phase:0, 0 of 0
[04-15 08:36:16][   INFO]: @phase:0, 0 of 0
[04-15 08:36:23][   INFO]: @phase:0, 0 of 0
